ident,PNs,Date,Quantity,Material,Bought Out,Sub-Con,Machining,Fabrication,Test & Assy,Margin,Unit Cost,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Spare PNs,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Excel Name,Customer,Item Number
1712363 - Total - 4500211484 - CM - Rev 02.xlsx - 1,A931012-1,2018-06-29,1.0,2460.0,,323.0,,,,0.3,2783.0,3955.3,3955.3,[],0.0,3955.3,3955.3,1712363 - Total - 4500211484 - CM - Rev 02.xlsx,TOTAL E&P,1
1712363 - Total - G10 - CM - Rev 03 - reduced hrs - 140 rate.xlsx - 1,"A931012-1, A931014-1, A134043-1, A134049-2, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-11, A930448-1, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, A300639-7, A301115-29, A130076-1, 191055-19, A300996-2, A301314-5, A301115-47, 29090-123, A931093-7, A931037-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A931092-1, A931093-1, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-4, A930448-1, A931093-6, A931093-7, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, A301314-5, A131537-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A134043-1, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, A930448-1, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A301314-5, A134049-2, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134042-1, A131189-15, 29090-120, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A134108-2, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, A930064-1, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134040-2, A134042-1, 29153-25, 29047-42, A131189-15, 29070-59, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A931012-1, A300105-205, H134242-2, H90029-6, A300136-3-ALTERNATIVETOA300136-1, A300105-206, A72941-2, A72941-3, A300135-1, A931180-1, A931183-1, A931183-2, A300833-4, A130076-1, 191055-19, A931931-1, A301314-5, A997710-1",2019-12-04,1.0,,21737.94,11855.0,430.0,14872.0,323.0,0.37,49217.94,78723.08,78723.08,"['A300876-12', 'A300361-8', 'A931170-2', 'A931171-3', 'A931170-1', 'A300354-4', 'A300394-12', 'A300355-4', 'A300355-12', 'A300876-6', 'A300237-30', 'A300237-31', 'A301083-23', 'A301077-120', 'A300833-23', 'A931181-2', 'A300355-11', 'A300395-12', 'A300237-32', 'A300237-34', 'A90992-1']",62334.35,127219.01,141057.42,1712363 - Total - G10 - CM - Rev 03 - reduced hrs - 140 rate.xlsx,TOTAL E&P,1
1712363 - Total - G10 - CM - Rev 03 - reduced hrs - 120 rate.xlsx - 1,"A931012-1, A931014-1, A134043-1, A134049-2, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-11, A930448-1, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, A300639-7, A301115-29, A130076-1, 191055-19, A300996-2, A301314-5, A301115-47, 29090-123, A931093-7, A931037-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A931092-1, A931093-1, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-4, A930448-1, A931093-6, A931093-7, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, A301314-5, A131537-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A134043-1, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, A930448-1, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A301314-5, A134049-2, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134042-1, A131189-15, 29090-120, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A134108-2, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, A930064-1, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134040-2, A134042-1, 29153-25, 29047-42, A131189-15, 29070-59, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A931012-1, A300105-205, H134242-2, H90029-6, A300136-3-ALTERNATIVETOA300136-1, A300105-206, A72941-2, A72941-3, A300135-1, A931180-1, A931183-1, A931183-2, A300833-4, A130076-1, 191055-19, A931931-1, A301314-5, A997710-1",2019-12-03,1.0,,21737.94,11855.0,430.0,14872.0,323.0,0.34,49217.94,74343.08,74343.08,"['A300876-12', 'A300361-8', 'A931170-2', 'A931171-3', 'A931170-1', 'A300354-4', 'A300394-12', 'A300355-4', 'A300355-12', 'A300876-6', 'A300237-30', 'A300237-31', 'A301083-23', 'A301077-120', 'A300833-23', 'A931181-2', 'A300355-11', 'A300395-12', 'A300237-32', 'A300237-34', 'A90992-1']",61934.35,122439.01,136277.42,1712363 - Total - G10 - CM - Rev 03 - reduced hrs - 120 rate.xlsx,TOTAL E&P,1
1712363 - Total - G10 - CM - Rev 03.xlsx - 1,"A931012-1, A931014-1, A134043-1, A134049-2, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-11, A930448-1, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, A300639-7, A301115-29, A130076-1, 191055-19, A300996-2, A301314-5, A301115-47, 29090-123, A931093-7, A931037-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A931092-1, A931093-1, A300355-13, A300922-6, 193474-256, 201517-180, 193474-263, 201517-187, 193376-62, A301303-10, 199860-35, 200095-53, A301115-13, A931093-4, A930448-1, A931093-6, A931093-7, 199542-45, A300355-12, 193474-266, 201517-190, 193376-59, 193376-66, A301084-419, A301084-372, 170617, 191055-19, 199853-133, A301303-11, A931093-9, A931093-10, 195000-260, 195000-229, 145479-1, 91804, 195000-250, A931093-12, A931093-13, A301314-5, A131537-1, H300430-20, H133530-23, H130795-2B47, A134007-1B47, 201510-158, H130999-2B47, H130151-56, A930179-2, A133496-4, H133531-8, H133531-32, 193474-225, A301115-26, 193474-356, 193474-242, 195034-89, A301046-445, 191100-1, A300639-7, A301115-29, H130465-2, 191055-19, A300996-2, A134043-1, A131189-17, 193474-280, 201517-204, 193474-268, 201517-192, 193474-247, 201517-171, 193474-224, 201517-148, 193474-256, 201517-180, 193474-264, 201517-188, 200095-49, 200095-15, 201833-31, A301115-801, 200752-112, A300355-13, A300922-6, 200752-114, A301046-80, A301303-6, A301303-7, 201414-16, A930448-1, 170617, 191055-19, A931093-14, 195000-252, A931093-13, A301314-5, A134049-2, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134042-1, A131189-15, 29090-120, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A134108-2, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, A930064-1, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134040-2, A134042-1, 29153-25, 29047-42, A131189-15, 29070-59, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A931012-1, A300105-205, H134242-2, H90029-6, A300136-3-ALTERNATIVETOA300136-1, A300105-206, A72941-2, A72941-3, A300135-1, A931180-1, A931183-1, A931183-2, A300833-4, A130076-1, 191055-19, A931931-1, A301314-5, A997710-1",2019-11-12,1.0,3970.4,25311.3,11855.0,430.0,14872.0,323.0,0.43,56761.7,98803.08,98803.08,"['A300876-12', 'A300361-8', 'A931170-2', 'A931171-3', 'A931170-1', 'A300354-4', 'A300394-12', 'A300355-4', 'A300355-12', 'A300876-6', 'A300237-30', 'A300237-31', 'A301083-23', 'A301077-120', 'A300833-23', 'A931181-2', 'A300355-11', 'A300395-12', 'A300237-32', 'A300237-34', 'A90992-1']",59534.35,144499.0,158337.42,1712363 - Total - G10 - CM - Rev 03.xlsx,TOTAL E&P,1
HOURS - DUNCAN.xlsx - COMP,A931014-1,1899-12-29,1.0,2752.8,4839.6,354.4,,232.0,,,,8178.8,8178.8,"['A134049-2', 'A131189-17', '193474-280', '201517-204', '193474-268', '201517-192', '193474-247', '201517-171', '193474-224', '201517-148', '193474-256', '201517-180', '193474-264', '201517-188', '200095-49', '200095-15', '201833-31', 'A301115-801', '200752-112', 'A300355-13', 'A300922-6', '200752-114', 'A301046-80', 'A301303-6', 'A301303-7', '201414-16', '170617', '191055-19', 'A931093-14', '195000-252', 'A931093-13', 'A300355-13', 'A300922-6', '193474-256', '201517-180', '193474-263', '201517-187', '193376-62', 'A301303-10', '199860-35', '200095-53', 'A301115-13', 'A931093-11', 'A930448-1', '199542-45', 'A300355-12', '193474-266', '201517-190', '193376-59', '193376-66', 'A301084-419', 'A301084-372', '170617', '191055-19', '199853-133', 'A301303-11', 'A931093-9', 'A931093-10', '195000-260', '195000-229', '145479-1', '91804', '195000-250', 'A931093-12', 'A931093-13', 'H300430-20', 'H133530-23', 'H130795-2B47', 'A134007-1B47', '201510-158', 'H130999-2B47', 'H130151-56', 'A930179-2', 'A133496-4', 'H133531-8', 'H133531-32', '193474-225', 'A301115-26', '193474-356', '193474-242', '195034-89', 'A301046-445', 'A300639-7', 'A301115-29', 'A130076-1', '191055-19', 'A300996-2', 'A301314-5', 'A301115-47', '29090-123', 'A931093-7']",33596.47,27392.3,41775.27,HOURS - DUNCAN.xlsx,TOTAL E&P,COMP
HOURS - DUNCAN.xlsx - LMV,A931037-1,1899-12-29,1.0,4795.2,2974.8,578.8,,232.0,,,,8580.8,8580.8,"['H300430-20', 'H133530-23', 'H130795-2B47', 'A134007-1B47', '201510-158', 'H130999-2B47', 'H130151-56', 'A930179-2', 'A133496-4', 'H133531-8', 'H133531-32', '193474-225', 'A301115-26', '193474-356', '193474-242', '195034-89', 'A301046-445', '191100-1', 'A300639-7', 'A301115-29', 'H130465-2', '191055-19', 'A300996-2', 'A931092-1', 'A931093-1', 'A300355-13', 'A300922-6', '193474-256', '201517-180', '193474-263', '201517-187', '193376-62', 'A301303-10', '199860-35', '200095-53', 'A301115-13', 'A931093-4', 'A930448-1', 'A931093-6', 'A931093-7', '199542-45', 'A300355-12', '193474-266', '201517-190', '193376-59', '193376-66', 'A301084-419', 'A301084-372', '170617', '191055-19', '199853-133', 'A301303-11', 'A931093-9', 'A931093-10', '195000-260', '195000-229', '145479-1', '91804', '195000-250', 'A931093-12', 'A931093-13', 'A301314-5']",23910.88,29481.49,32491.68,HOURS - DUNCAN.xlsx,TOTAL E&P,LMV
HOURS - DUNCAN.xlsx - PWV,A131537-1,1899-12-29,1.0,3552.0,2974.8,487.03,,232.0,,,,7245.83,7245.83,"['H300430-20', 'H133530-23', 'H130795-2B47', 'A134007-1B47', '201510-158', 'H130999-2B47', 'H130151-56', 'A930179-2', 'A133496-4', 'H133531-8', 'H133531-32', '193474-225', 'A301115-26', '193474-356', '193474-242', '195034-89', 'A301046-445', '191100-1', 'A300639-7', 'A301115-29', 'H130465-2', '191055-19', 'A300996-2', 'A134043-1', 'A131189-17', '193474-280', '201517-204', '193474-268', '201517-192', '193474-247', '201517-171', '193474-224', '201517-148', '193474-256', '201517-180', '193474-264', '201517-188', '200095-49', '200095-15', '201833-31', 'A301115-801', '200752-112', 'A300355-13', 'A300922-6', '200752-114', 'A301046-80', 'A301303-6', 'A301303-7', '201414-16', 'A930448-1', '170617', '191055-19', 'A931093-14', '195000-252', 'A931093-13', 'A301314-5', 'A134049-2']",16471.86,21296.81,23717.69,HOURS - DUNCAN.xlsx,TOTAL E&P,PWV
HOURS - DUNCAN.xlsx - SWV 1,A131538-1,1899-12-29,1.0,2086.8,2797.2,44.5,3000.0,232.0,,,,8160.5,8160.5,"['H300430-3', 'H133530-3', 'H130151-1', 'A930179-3', '193474-112', 'A133496-6', 'H133531-4', 'H133531-16', '193474-220', 'A301115-114', '193474-242', '193474-238', '74941', 'A301115-115', '191100-1', 'H302259-21', 'H130465-2', '191055-19', 'A300996-2', 'A134042-1', 'A131189-15', '29090-120', 'A930448-2', '193474-222', '201517-146', '193474-248', '201517-172', '193474-252', '201517-176', '193474-238', '201517-162', '193474-276', '201517-200', '200095-44', 'A301303-4', '201414-17', 'A300355-13', 'A300922-6', '200752-112', '200752-114', 'A301046-324', 'A301115-33', 'A134108-2', 'A133188-21', 'A134109-2', 'D130244-2', 'A301046-325', '170617', '191055-19', 'A134109-4']",9284.56,16418.29,17445.06,HOURS - DUNCAN.xlsx,TOTAL E&P,SWV 1
HOURS - DUNCAN.xlsx - SWV 2,"A131538-1, H300430-3, H133530-3, H130151-1, A930179-3, 193474-112, A133496-6, H133531-4, H133531-16, 193474-220, A301115-114, 193474-242, 193474-238, A930064-1, 74941, A301115-115, 191100-1, H302259-21, H130465-2, 191055-19, A300996-2, A134040-2, A134042-1, 29153-25, 29047-42, A131189-15, 29070-59, A930448-2, 193474-222, 201517-146, 193474-248, 201517-172, 193474-252, 201517-176, 193474-238, 201517-162, 193474-276, 201517-200, 200095-44, A301303-4, 201414-17, A300355-13, A300922-6, 200752-112, 200752-114, A301046-324, A301115-33, A133188-21, A134109-2, D130244-2, A301046-325, 170617, 191055-19, A134109-4, A931012-1, A300105-205, H134242-2, H90029-6, A300136-1, A300105-206, A72941-2, A72941-3, A300135-1, A931180-1, A931183-1, A931183-2, A300833-4, A130076-1, 191055-19, A931931-1, A301314-5, A997710-1",1899-12-29,1.0,1598.4,2797.2,372.98,3000.0,232.0,,,,8000.58,8000.58,"['A300876-12', 'A300361-8', 'A931170-2', 'A931171-3', 'A931170-1', 'A300354-4', 'A300394-12', 'A300355-4', 'A300355-12', 'A300876-6', 'A300237-30', 'A300237-31', 'A301083-23', 'A301077-120', 'A300833-23', 'A931181-2', 'A300355-11', 'A300395-12', 'A300237-32', 'A300237-34', 'A90992-1']",8905.61,11514.35,16906.19,HOURS - DUNCAN.xlsx,TOTAL E&P,SWV 2
EUK 1714216 - Total - 4500207618 - CM - Rev 02.xlsx - 2,A933198-2,2017-11-01,1.0,,577.2,,,,,0.26,577.2,780.0,780.0,['H301032-1'],1726.14,2506.14,2506.14,EUK 1714216 - Total - 4500207618 - CM - Rev 02.xlsx,TOTAL E&P,2
Total EUK 1714216 FCM Rev 00 AW.xlsx - 1,A90933-190,2017-06-28,1.0,,754.8,155.0,,,,0.24,909.8,1190.5,1190.5,[],0.0,1190.5,1190.5,Total EUK 1714216 FCM Rev 00 AW.xlsx,TOTAL E&P,1
Total EUK 1714216 FCM Rev 00 AW.xlsx - 2,A933198-2,2017-06-28,1.0,,1287.6,323.0,,,,0.23,1610.6,2095.3,2095.3,[],0.0,2095.3,2095.3,Total EUK 1714216 FCM Rev 00 AW.xlsx,TOTAL E&P,2
Total EUK 1714216 Montrose delivery.xlsx - 1,A90933-190,2017-06-30,1.0,7 HRS,754.8,155.0,,,,0.24,909.8,1190.5,1190.5,[],0.0,1190.5,1190.5,Total EUK 1714216 Montrose delivery.xlsx,TOTAL E&P,1
Total EUK 1714216 Montrose delivery.xlsx - 2,A933198-2,2017-06-30,1.0,14.5 HRS,1287.6,323.0,,,,0.23,1610.6,2093.5,2093.5,[],0.0,2093.5,2093.5,Total EUK 1714216 Montrose delivery.xlsx,TOTAL E&P,2
EUK 1714216 - Total - 4500207618 - CM - Rev 01.xlsx - 2,A933198-2,2017-09-27,1.0,,3063.6,,,,,0.26,3063.6,4140.0,4140.0,['H301032-1'],1726.14,5866.14,5866.14,EUK 1714216 - Total - 4500207618 - CM - Rev 01.xlsx,TOTAL E&P,2
EUK 1715702 Total REV 00 - CM.xlsx - 1,A131533-1,2017-07-05,1.0,,888.0,,,,,0.26,888.0,1200.0,1200.0,[],0.0,1200.0,1200.0,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,1
EUK 1715702 Total REV 00 - CM.xlsx - 2,A930604-1,2017-07-05,1.0,,843.6,,,,,0.26,843.6,1140.0,1140.0,[],0.0,1140.0,1140.0,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,2
EUK 1715702 Total REV 00 - CM.xlsx - 3,A20496-1MO1,2017-07-05,1.0,,2930.4,,,,,0.26,2930.4,3960.0,3960.0,['H300667-10'],122.0,4021.0,4082.0,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,3
EUK 1715702 Total REV 00 - CM.xlsx - 4,A20142-30,2017-07-05,1.0,,1776.0,,,,,0.26,1776.0,2400.0,2400.0,[],0.0,2400.0,2400.0,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,4
EUK 1715702 Total REV 00 - CM.xlsx - 5,A930730-3,2017-07-05,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],471.8,1731.8,1731.8,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,5
EUK 1715702 Total REV 00 - CM.xlsx - 6,A930730-3,2017-07-05,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],471.8,1731.8,1731.8,EUK 1715702 Total REV 00 - CM.xlsx,TOTAL E&P,6
EUK 1715702 Total REV 01 - CM.xlsx - 1,A131533-1,2017-08-07,1.0,,888.0,,,,,0.26,888.0,1200.0,1200.0,[],0.0,1200.0,1200.0,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,1
EUK 1715702 Total REV 01 - CM.xlsx - 2,A930604-1,2017-08-07,1.0,,843.6,,,,,0.26,843.6,1140.0,1140.0,[],0.0,1140.0,1140.0,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,2
EUK 1715702 Total REV 01 - CM.xlsx - 3,A20496-1MO1,2017-08-07,1.0,,2575.2,,,,,0.26,2575.2,3480.0,3480.0,['H300667-10'],122.0,3541.0,3602.0,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,3
EUK 1715702 Total REV 01 - CM.xlsx - 4,A20142-30,2017-08-07,1.0,,1776.0,,,,,0.26,1776.0,2400.0,2400.0,[],0.0,2400.0,2400.0,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,4
EUK 1715702 Total REV 01 - CM.xlsx - 5,A930730-3,2017-08-07,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],471.8,1731.8,1731.8,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,5
EUK 1715702 Total REV 01 - CM.xlsx - 6,A930730-3,2017-08-07,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],471.8,1731.8,1731.8,EUK 1715702 Total REV 01 - CM.xlsx,TOTAL E&P,6
EUK 1715702 Total REV 02 - CM.xlsx - 1,A131533-1,2017-08-09,1.0,,888.0,,,,,0.26,888.0,1200.0,1200.0,[],0.0,1200.0,1200.0,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,1
EUK 1715702 Total REV 02 - CM.xlsx - 2,A930604-1,2017-08-09,1.0,,843.6,,,,,0.26,843.6,1140.0,1140.0,[],0.0,1140.0,1140.0,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,2
EUK 1715702 Total REV 02 - CM.xlsx - 3,A20496-1MO1,2017-08-09,1.0,,2575.2,,,,,0.26,2575.2,3480.0,3480.0,['H300667-10'],122.0,3541.0,3602.0,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,3
EUK 1715702 Total REV 02 - CM.xlsx - 4,A20142-30,2017-08-09,1.0,,1776.0,,,,,0.26,1776.0,2400.0,2400.0,[],0.0,2400.0,2400.0,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,4
EUK 1715702 Total REV 02 - CM.xlsx - 5,A930730-3,2017-08-09,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],127.8,1387.8,1387.8,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,5
EUK 1715702 Total REV 02 - CM.xlsx - 6,A930730-3,2017-08-09,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],127.8,1387.8,1387.8,EUK 1715702 Total REV 02 - CM.xlsx,TOTAL E&P,6
Conf Subsea rev 03.xlsx - 1,A131533-1,2017-08-09,1.0,,888.0,,,,,0.26,888.0,1200.0,1200.0,[],0.0,1200.0,1200.0,Conf Subsea rev 03.xlsx,TOTAL E&P,1
Conf Subsea rev 03.xlsx - 2,A930604-1,2017-08-09,1.0,,843.6,,,,,0.26,843.6,1140.0,1140.0,[],0.0,1140.0,1140.0,Conf Subsea rev 03.xlsx,TOTAL E&P,2
Conf Subsea rev 03.xlsx - 3,A20496-1MO1,2017-08-09,1.0,,2575.2,,,,,0.26,2575.2,3480.0,3480.0,['H300667-10'],122.0,3541.0,3602.0,Conf Subsea rev 03.xlsx,TOTAL E&P,3
Conf Subsea rev 03.xlsx - 4,A20142-30,2017-08-09,1.0,,1776.0,,,,,0.26,1776.0,2400.0,2400.0,[],0.0,2400.0,2400.0,Conf Subsea rev 03.xlsx,TOTAL E&P,4
Conf Subsea rev 03.xlsx - 5,A930730-3,2017-08-09,1.0,,932.4,,,,,0.26,932.4,1260.0,1260.0,[],127.8,1387.8,1387.8,Conf Subsea rev 03.xlsx,TOTAL E&P,5
