ident,PNs,Date,Quantity,Material,Bought Out,Sub-Con,Machining,Fabrication,Test & Assy,Margin,Unit Cost,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Spare PNs,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Excel Name,Customer,Item Number,Deal Machine ID
Total - EUK 1731886 - FCM Rev 01.xlsx - 3,373938,2017-09-27,2,0.0,19443.79,89.79,650.0,0.0,266.4,0.37,20449.98,32554.17,65108.34,[],0.0,32554.17,65108.34,Total - EUK 1731886 - FCM Rev 01.xlsx,TOTAL E&P,3,
Total - EUK 1731886 - FCM Rev 01.xlsx - 3.1,398807,2017-09-27,2,,775.47,77.55,,,,0.36,853.02,1325.71,2651.42,[],0.0,1325.71,2651.42,Total - EUK 1731886 - FCM Rev 01.xlsx,TOTAL E&P,3.1,
Total - EUK 1731886 - FCM Rev 01.xlsx - 4,371145,2017-09-27,2,0.0,18918.79,85.97,650.0,0.0,266.4,0.3,19921.17,28269.95,56539.9,[],0.0,28269.95,56539.9,Total - EUK 1731886 - FCM Rev 01.xlsx,TOTAL E&P,4,
Total - EUK 1731886 - FCM Rev 01.xlsx - 4.1,398807,2017-09-27,2,,775.47,77.55,,,,0.36,853.02,1325.71,2651.42,[],0.0,1325.71,2651.42,Total - EUK 1731886 - FCM Rev 01.xlsx,TOTAL E&P,4.1,
Total - EUK 1731886 - FCM Rev 01.xlsx - 5,371144,2017-09-27,3,0.0,19515.41,14.38,650.0,0.0,0.0,0.15,20179.8,23740.94,71222.82,[],0.0,23740.94,71222.82,Total - EUK 1731886 - FCM Rev 01.xlsx,TOTAL E&P,5,
Total EUK 1738914 FCM UK Tubing Head Rev 01 OPT 2 NOT USED.xlsx - 1,A73216-1,2017-09-12,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.19,148786.84,184380.54,184380.54,[],0.0,184380.54,184380.54,Total EUK 1738914 FCM UK Tubing Head Rev 01 OPT 2 NOT USED.xlsx,TOTAL E&P,1,
EUK 1715769 REV 00.xlsx - 1,A930535-2EIC,2017-08-18,1,,8365.0,250.0,500.0,,,0.22,9115.0,11662.67,11662.67,[],0.0,11662.67,11662.67,EUK 1715769 REV 00.xlsx,TOTAL E&P,1,
EUK 1715769 REV 00.xlsx - 2,A73219-3,2017-08-18,1,,23095.0,250.0,500.0,,,0.24,23845.0,31376.92,31376.92,[],0.0,31376.92,31376.92,EUK 1715769 REV 00.xlsx,TOTAL E&P,2,
EUK 1715769 REV 00.xlsx - 3,H71696-1,2017-08-18,1,,8629.53,191.58,550.0,,,0.16,9371.1,11091.4,11091.4,[],0.0,11091.4,11091.4,EUK 1715769 REV 00.xlsx,TOTAL E&P,3,
EUK 1715769 REV 00.xlsx - 4,D72123-1,2017-08-18,1,,6089.17,148.7,450.0,,,0.33,6687.87,10046.42,10046.42,[],0.0,10046.42,10046.42,EUK 1715769 REV 00.xlsx,TOTAL E&P,4,
EUK 1715769 REV 00.xlsx - 5,A279921-1B47,2017-08-18,1,,40750.0,250.0,1000.0,,,0.27,42000.0,57725.0,57725.0,[],0.0,57725.0,57725.0,EUK 1715769 REV 00.xlsx,TOTAL E&P,5,
EUK 1715769 REV 00.xlsx - 6,H73537-1,2017-08-18,1,,5302.25,129.48,550.0,,,0.25,5981.73,7966.53,7966.53,[],0.0,7966.53,7966.53,EUK 1715769 REV 00.xlsx,TOTAL E&P,6,
EUK 1715769 REV 00.xlsx - 7,A73235-1,2017-08-18,1,,7473.61,182.51,450.0,,,0.07,8106.12,8697.85,8697.85,[],0.0,8697.85,8697.85,EUK 1715769 REV 00.xlsx,TOTAL E&P,7,
EUK 1715769 REV 00.xlsx - 10,A931584-3,2017-08-18,1,,94978.0,250.0,1903.0,500.0,,0.19,97631.0,119849.29,119849.29,[],0.0,119849.29,119849.29,EUK 1715769 REV 00.xlsx,TOTAL E&P,10,
Total EUK 1738914 FCM UK Tubing Head Rev 00.xlsx - 1,A73216-1,2017-09-08,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.23,148786.84,193392.64,193392.64,[],0.0,193392.64,193392.64,Total EUK 1738914 FCM UK Tubing Head Rev 00.xlsx,TOTAL E&P,1,
EUK 1743957 Rev 0.xlsx - 1,A72844-1,2017-09-19,2,,5337.31,,,,,0.25,5337.31,7116.41,14232.83,[],0.0,7116.41,14232.83,EUK 1743957 Rev 0.xlsx,TOTAL E&P,1,
EUK 1743957 Rev 0.xlsx - 2,A72841-2,2017-09-19,2,,3299.55,31.2,80.57,,,0.25,3411.32,4546.74,9093.48,[],0.0,4546.74,9093.48,EUK 1743957 Rev 0.xlsx,TOTAL E&P,2,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 1,143000-11EIC,2017-12-09,1,0.0,4206.0,0.0,0.0,0.0,0.0,0.4,4206.0,7047.6,7047.6,[],0.0,7047.6,7047.6,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,1,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 2,A73204-1,2017-12-09,1,0.0,14124.84,0.0,0.0,0.0,0.0,0.05,14124.84,14892.11,14892.11,[],0.0,14892.11,14892.11,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,2,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 3,A73211-1,2017-12-09,1,5818.76,50573.82,8200.0,7425.0,0.0,3896.0,0.18,75913.58,92732.05,92732.05,[],0.0,92732.05,92732.05,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,3,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 4,A30195-29,2017-12-09,1,0.0,1734.46,0.0,0.0,0.0,0.0,0.3,1734.46,2460.92,2460.92,[],0.0,2460.92,2460.92,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,4,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 5,A930532-1EIC,2017-12-09,1,0.0,10498.0,0.0,0.0,0.0,0.0,0.09,10498.0,11597.33,11597.33,[],0.0,11597.33,11597.33,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,5,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 6,A930535-2EIC,2017-12-09,1,0.0,8365.0,650.0,0.0,0.0,0.0,0.19,9015.0,11079.57,11079.57,[],0.0,11079.57,11079.57,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,6,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 7,A73219-3,2017-12-09,1,0.0,22842.35,800.0,0.0,0.0,0.0,0.21,23642.35,29808.07,29808.07,[],0.0,29808.07,29808.07,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,7,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 8,H71696-1,2017-12-09,1,,9134.17,,209.5,,,0.11,9343.67,10538.63,10538.63,[],0.0,10538.63,10538.63,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,8,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 9,D72123-1,2017-12-09,1,,6366.19,,145.13,,,0.32,6511.32,9544.1,9544.1,[],0.0,9544.1,9544.1,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,9,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 10,A107095-1,2017-12-09,1,13547.13,23133.33,32614.0,13485.0,0.0,7296.0,0.21,90075.46,113737.8,113737.8,[],0.0,113737.8,113737.8,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,10,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 11,A279921-1B47,2017-12-09,1,0.0,42000.0,0.0,0.0,0.0,0.0,0.23,42000.0,54838.75,54838.75,[],0.0,54838.75,54838.75,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,11,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 12,A73236-1,2017-12-09,1,0.0,1180.0,0.0,0.0,0.0,0.0,0.76,1180.0,4910.55,4910.55,[],0.0,4910.55,4910.55,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,12,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 13,H73537-1,2017-12-09,1,0.0,6508.63,157.53,0.0,0.0,0.0,0.12,6666.16,7568.2,7568.2,[],0.0,7568.2,7568.2,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,13,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 14,A73235-1,2017-12-09,1,0.0,8270.12,0.0,0.0,0.0,0.0,0.05,8270.12,8679.85,8679.85,[],0.0,8679.85,8679.85,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,14,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 15,A73216-1,2017-12-09,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.19,148786.84,184380.54,184380.54,[],0.0,184380.54,184380.54,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,15,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 16,A931584-1,2017-12-09,1,0.0,32120.24,1060.0,17.1,0.0,2183.0,0.09,35380.34,38912.49,38912.49,[],0.0,38912.49,38912.49,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,16,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 17,A931584-2,2017-12-09,2,0.0,31236.24,560.0,17.1,0.0,2574.0,0.26,34387.34,46737.89,93475.78,[],0.0,46737.89,93475.78,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,17,
Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx - 18,A931584-3,2017-12-09,1,0.0,86790.4,0.0,41.21,0.0,4673.0,0.2,91504.61,114264.31,114264.31,[],0.0,114264.31,114264.31,Total EUK 1738919 FCM UK Hangers Seals Rev 00 DISCOUNT not used.xlsx,TOTAL E&P,18,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 3,A73211-1,2017-08-09,1,5818.76,50573.82,8200.0,7425.0,0.0,3896.0,0.18,75913.58,92732.05,92732.05,[],0.0,92732.05,92732.05,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,3,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 4,A30195-29,2017-08-09,1,0.0,1734.46,0.0,0.0,0.0,0.0,0.3,1734.46,2460.92,2460.92,[],0.0,2460.92,2460.92,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,4,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 5,A930532-1EIC,2017-08-09,1,0.0,10498.0,0.0,0.0,0.0,0.0,0.09,10498.0,11597.33,11597.33,[],0.0,11597.33,11597.33,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,5,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 6,A930535-2EIC,2017-08-09,1,0.0,8365.0,650.0,0.0,0.0,0.0,0.23,9015.0,11662.67,11662.67,[],0.0,11662.67,11662.67,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,6,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 7,A73219-3,2017-08-09,1,0.0,22842.35,800.0,0.0,0.0,0.0,0.25,23642.35,31376.92,31376.92,[],0.0,31376.92,31376.92,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,7,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 8,H71696-1,2017-08-09,1,,9134.17,,209.5,,,0.16,9343.67,11091.4,11091.4,[],0.0,11091.4,11091.4,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,8,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 9,D72123-1,2017-08-09,1,,6366.19,,145.13,,,0.35,6511.32,10046.42,10046.42,[],0.0,10046.42,10046.42,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,9,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 10,A107095-1,2017-08-09,1,13547.13,23133.33,32614.0,13485.0,0.0,7296.0,0.25,90075.46,119724.0,119724.0,[],0.0,119724.0,119724.0,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,10,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 11,A279921-1B47,2017-08-09,1,0.0,42000.0,0.0,0.0,0.0,0.0,0.27,42000.0,57725.0,57725.0,[],0.0,57725.0,57725.0,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,11,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 12,A73236-1,2017-08-09,1,0.0,1180.0,0.0,0.0,0.0,0.0,0.77,1180.0,5169.0,5169.0,[],0.0,5169.0,5169.0,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,12,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 13,H73537-1,2017-08-09,1,0.0,6508.63,157.53,0.0,0.0,0.0,0.16,6666.16,7966.53,7966.53,[],0.0,7966.53,7966.53,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,13,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 14,A73235-1,2017-08-09,1,0.0,8270.12,0.0,0.0,0.0,0.0,0.05,8270.12,8679.85,8679.85,[],0.0,8679.85,8679.85,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,14,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 15,A73216-1,2017-08-09,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.23,148786.85,193392.64,193392.64,[],0.0,193392.64,193392.64,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,15,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 16,A931584-1,2017-08-09,1,0.0,32120.24,1060.0,17.1,0.0,2183.0,0.09,35380.34,38912.49,38912.49,[],0.0,38912.49,38912.49,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,16,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 17,A931584-2,2017-08-09,2,0.0,31236.24,560.0,17.1,0.0,2574.0,0.3,34387.34,49022.33,98044.66,[],0.0,49022.33,98044.66,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,17,
Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx - 18,A931584-3,2017-08-09,1,0.0,86790.4,0.0,41.21,0.0,4673.0,0.24,91504.61,119849.29,119849.29,[],0.0,119849.29,119849.29,Total EUK 1738919 FCM UK Hangers Seals Rev 00.xlsx,TOTAL E&P,18,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 1,143000-11EIC,2017-08-11,1,0.0,4206.0,0.0,0.0,0.0,0.0,0.43,4206.0,7418.52,7418.52,[],0.0,7418.52,7418.52,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,1,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 2,A73204-1,2017-08-11,1,0.0,14124.84,0.0,0.0,0.0,0.0,0.05,14124.84,14892.11,14892.11,[],0.0,14892.11,14892.11,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,2,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 3,A73211-1,2017-08-11,1,5818.76,50573.82,8200.0,7425.0,0.0,3896.0,0.18,75913.58,92732.05,92732.05,[],0.0,92732.05,92732.05,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,3,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 4,A30195-29,2017-08-11,1,0.0,1734.46,0.0,0.0,0.0,0.0,0.3,1734.46,2460.92,2460.92,[],0.0,2460.92,2460.92,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,4,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 5,A930532-1EIC,2017-08-11,1,0.0,10498.0,0.0,0.0,0.0,0.0,0.09,10498.0,11597.33,11597.33,[],0.0,11597.33,11597.33,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,5,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 6,A930535-2EIC,2017-08-11,1,0.0,8365.0,650.0,0.0,0.0,0.0,0.23,9015.0,11662.67,11662.67,[],0.0,11662.67,11662.67,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,6,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 7,A73219-3,2017-08-11,1,0.0,22842.35,800.0,0.0,0.0,0.0,0.25,23642.35,31376.92,31376.92,[],0.0,31376.92,31376.92,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,7,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 8,H71696-1,2017-08-11,1,,9134.17,,209.5,,,0.16,9343.67,11091.4,11091.4,[],0.0,11091.4,11091.4,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,8,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 9,D72123-1,2017-08-11,1,,6366.19,,145.13,,,0.35,6511.32,10046.42,10046.42,[],0.0,10046.42,10046.42,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,9,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 10,A107095-1,2017-08-11,1,13547.13,23133.33,32614.0,13485.0,0.0,7296.0,0.25,90075.46,119724.0,119724.0,[],0.0,119724.0,119724.0,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,10,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 11,A279921-1B47,2017-08-11,1,0.0,42000.0,0.0,0.0,0.0,0.0,0.27,42000.0,57725.0,57725.0,[],0.0,57725.0,57725.0,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,11,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 12,A73236-1,2017-08-11,1,0.0,1180.0,0.0,0.0,0.0,0.0,0.77,1180.0,5169.0,5169.0,[],0.0,5169.0,5169.0,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,12,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 13,H73537-1,2017-08-11,1,0.0,6508.63,157.53,0.0,0.0,0.0,0.16,6666.16,7966.53,7966.53,[],0.0,7966.53,7966.53,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,13,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 14,A73235-1,2017-08-11,1,0.0,8270.12,0.0,0.0,0.0,0.0,0.05,8270.12,8679.85,8679.85,[],0.0,8679.85,8679.85,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,14,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 15,A73216-1,2017-08-11,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.23,148786.85,193392.64,193392.64,[],0.0,193392.64,193392.64,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,15,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 16,A931584-1,2017-08-11,1,0.0,32120.24,1060.0,17.1,0.0,2183.0,0.09,35380.34,38912.49,38912.49,[],0.0,38912.49,38912.49,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,16,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 17,A931584-2,2017-08-11,2,0.0,31236.24,560.0,17.1,0.0,2574.0,0.3,34387.34,49022.33,98044.66,[],0.0,49022.33,98044.66,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,17,
Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx - 18,A931584-3,2017-08-11,1,0.0,86790.4,0.0,41.21,0.0,4673.0,0.24,91504.61,119849.29,119849.29,[],0.0,119849.29,119849.29,Total EUK 1738919 FCM UK Hangers Seals Rev 01.xlsx,TOTAL E&P,18,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 1,143000-11EIC,2017-09-11,1,0.0,4206.0,0.0,0.0,0.0,0.0,0.43,4206.0,7418.52,7418.52,[],0.0,7418.52,7418.52,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,1,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 2,A73204-1,2017-09-11,1,0.0,14124.84,0.0,0.0,0.0,0.0,0.05,14124.84,14892.11,14892.11,[],0.0,14892.11,14892.11,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,2,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 3,A73211-1,2017-09-11,1,5818.76,50573.82,8200.0,7425.0,0.0,3896.0,0.18,75913.58,92732.05,92732.05,[],0.0,92732.05,92732.05,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,3,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 4,A30195-29,2017-09-11,1,0.0,1734.46,0.0,0.0,0.0,0.0,0.3,1734.46,2460.92,2460.92,[],0.0,2460.92,2460.92,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,4,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 5,A930532-1EIC,2017-09-11,1,0.0,10498.0,0.0,0.0,0.0,0.0,0.09,10498.0,11597.33,11597.33,[],0.0,11597.33,11597.33,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,5,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 6,A930535-2EIC,2017-09-11,1,0.0,8365.0,650.0,0.0,0.0,0.0,0.23,9015.0,11662.67,11662.67,[],0.0,11662.67,11662.67,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,6,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 7,A73219-3,2017-09-11,1,0.0,22842.35,800.0,0.0,0.0,0.0,0.25,23642.35,31376.92,31376.92,[],0.0,31376.92,31376.92,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,7,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 10,A107095-1,2017-09-11,1,13547.13,23133.33,32614.0,13485.0,0.0,7296.0,0.25,90075.46,119724.0,119724.0,[],0.0,119724.0,119724.0,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,10,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 11,A279921-1B47,2017-09-11,1,0.0,42000.0,0.0,0.0,0.0,0.0,0.27,42000.0,57725.0,57725.0,[],0.0,57725.0,57725.0,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,11,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 12,A73236-1,2017-09-11,1,0.0,1180.0,0.0,0.0,0.0,0.0,0.77,1180.0,5169.0,5169.0,[],0.0,5169.0,5169.0,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,12,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 14,A73235-1,2017-09-11,1,0.0,8270.12,0.0,0.0,0.0,0.0,0.05,8270.12,8679.85,8679.85,[],0.0,8679.85,8679.85,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,14,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 15,A73216-1,2017-09-11,1,14330.18,109948.26,0.0,15815.4,0.0,8693.0,0.23,148786.85,193392.64,193392.64,[],0.0,193392.64,193392.64,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,15,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 16,A931584-1,2017-09-11,1,0.0,32120.24,1060.0,17.1,0.0,2183.0,0.09,35380.34,38912.49,38912.49,[],0.0,38912.49,38912.49,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,16,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 17,A931584-2,2017-09-11,2,0.0,31236.24,560.0,17.1,0.0,2574.0,0.3,34387.34,49022.33,98044.66,[],0.0,49022.33,98044.66,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,17,
Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx - 18,A931584-3,2017-09-11,1,0.0,86790.4,0.0,41.21,0.0,4673.0,0.24,91504.61,119849.29,119849.29,[],0.0,119849.29,119849.29,Total EUK 1738919 FCM UK Hangers Seals Rev 02.xlsx,TOTAL E&P,18,
Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx - 1,143000-11EIC,2017-11-13,1,0.0,4206.0,0.0,0.0,0.0,0.0,0.43,4206.0,7418.52,7418.52,[],0.0,7418.52,7418.52,Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx,TOTAL E&P,1,
Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx - 2,A73204-1,2017-11-13,1,0.0,14124.84,0.0,0.0,0.0,0.0,0.05,14124.84,14892.11,14892.11,[],0.0,14892.11,14892.11,Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx,TOTAL E&P,2,
Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx - 3,A73211-1,2017-11-13,1,5818.76,50573.82,8200.0,7425.0,0.0,3896.0,0.18,75913.58,92732.05,92732.05,[],0.0,92732.05,92732.05,Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx,TOTAL E&P,3,
Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx - 4,A30195-29,2017-11-13,1,0.0,1734.46,0.0,0.0,0.0,0.0,0.3,1734.46,2460.92,2460.92,[],0.0,2460.92,2460.92,Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx,TOTAL E&P,4,
Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx - 5,A930532-1EIC,2017-11-13,1,0.0,10498.0,0.0,0.0,0.0,0.0,0.09,10498.0,11597.33,11597.33,[],0.0,11597.33,11597.33,Total EUK 1738919 FCM UK Hangers Seals Rev 03.xlsx,TOTAL E&P,5,
